t,energy
1.2068628798443892e12,-1.4874056582234325e27
1.2070367509187693e12,-1.4874056580731235e27
1.2072106219931494e12,-1.487405657898341e27
1.2073844930675295e12,-1.487405657697059e27
1.2075583641419097e12,-1.4874056574672002e27
1.2077322352162898e12,-1.48740565720673e27
1.2079061062906702e12,-1.4874056569137198e27
1.2080799773650503e12,-1.4874056565863834e27
1.2082538484394304e12,-1.487405656223055e27
1.2084277195138105e12,-1.4874056558221013e27
1.2086015905881907e12,-1.487405655381771e27
1.2087754616625708e12,-1.487405654899972e27
1.2089493327369512e12,-1.4874056543739975e27
1.2091232038113313e12,-1.487405653800201e27
1.2092970748857114e12,-1.4874056531736298e27
1.2094709459600916e12,-1.4874056524876157e27
1.2096448170344717e12,-1.4874056517333298e27
1.2098186881088518e12,-1.4874056508992818e27
1.209992559183232e12,-1.487405649970783e27
1.2101664302576123e12,-1.4874056489293723e27
1.2103403013319924e12,-1.4874056477522566e27
1.2105141724063726e12,-1.4874056464118345e27
1.2106880434807527e12,-1.4874056448754317e27
1.2108619145551328e12,-1.4874056431054425e27
1.211035785629513e12,-1.487405641060096e27
1.2112096567038933e12,-1.487405638695079e27
1.2113835277782734e12,-1.4874056359661802e27
1.2115573988526536e12,-1.48740563283295e27
1.2117312699270337e12,-1.487405629263242e27
1.2119051410014138e12,-1.4874056252384888e27
1.212079012075794e12,-1.4874056207600903e27
1.2122528831501743e12,-1.487405615858587e27
1.2124267542245544e12,-1.4874056106096722e27
1.2126006252989346e12,-1.487405605164731e27
1.2127744963733147e12,-1.487405599807079e27
1.2129483674476948e12,-1.4874055950418737e27
1.213122238522075e12,-1.4874055916941697e27
1.213296109596455e12,-1.4874055908850295e27
1.2134699806708354e12,-1.4874055936339837e27
1.2136438517452156e12,-1.48740560008447e27
1.2138177228195957e12,-1.4874056090965457e27
1.2139915938939758e12,-1.4874056188635105e27
1.214165464968356e12,-1.4874056279325543e27
1.214339336042736e12,-1.487405635646321e27
1.2145132071171165e12,-1.487405641946343e27
1.2146870781914966e12,-1.487405647035903e27
1.2148609492658767e12,-1.487405651170924e27
1.2150348203402568e12,-1.4874056545771223e27
1.215208691414637e12,-1.4874056574309806e27
1.215382562489017e12,-1.4874056598638285e27
1.2155564335633975e12,-1.4874056619714186e27
1.2157303046377776e12,-1.4874056638230184e27
1.2159041757121577e12,-1.4874056654686028e27
1.2160780467865378e12,-1.4874056669441853e27
1.216251917860918e12,-1.4874056682757296e27
1.216425788935298e12,-1.4874056694820234e27
1.2165996600096782e12,-1.4874056705768233e27
1.2167735310840586e12,-1.487405671570508e27
1.2169474021584387e12,-1.487405672471312e27
1.2171212732328188e12,-1.4874056719878387e27
1.217295144307199e12,-1.4874056727233322e27
1.217469015381579e12,-1.4874056733856148e27
1.2176428864559592e12,-1.4874056739808904e27
1.2178167575303396e12,-1.4874056745153528e27
1.2179906286047197e12,-1.487405674995099e27
1.2181644996790999e12,-1.4874056754259865e27
1.21833837075348e12,-1.4874056758134786e27
1.21851224182786e12,-1.487405676162516e27
1.2186861129022402e12,-1.487405676477418e27
1.2188599839766206e12,-1.487405676761831e27
1.2190338550510007e12,-1.4874056770187088e27
1.2192077261253809e12,-1.4874056772503328e27
1.219381597199761e12,-1.4874056774583543e27
1.219555468274141e12,-1.4874056776438694e27
1.2197293393485212e12,-1.4874056778075106e27
1.2199032104229014e12,-1.4874056779495386e27
1.2200770814972817e12,-1.4874056780699709e27
1.2202509525716619e12,-1.487405678168686e27
1.220424823646042e12,-1.4874056782455414e27
1.220598694720422e12,-1.4874056783004576e27
1.2207725657948022e12,-1.4874056783334856e27
1.2209464368691824e12,-1.4874056783448433e27
1.2211203079435627e12,-1.4874056783348987e27
1.2212941790179429e12,-1.4874056783041404e27
1.221468050092323e12,-1.4874056782531017e27
1.2216419211667031e12,-1.4874056781822725e27
1.2218157922410833e12,-1.4874056780920078e27
1.2219896633154634e12,-1.4874056779824272e27
1.2221635343898435e12,-1.487405677853329e27
1.2223374054642239e12,-1.4874056777041216e27
1.222511276538604e12,-1.4874056765518325e27
1.2226851476129841e12,-1.4874056763588163e27
1.2228590186873643e12,-1.487405676141137e27
1.2230328897617444e12,-1.4874056758963307e27
1.2232067608361245e12,-1.487405675621511e27
1.223380631910505e12,-1.487405675313451e27
1.223554502984885e12,-1.4874056749686834e27
1.2237283740592651e12,-1.4874056745836174e27
1.2239022451336453e12,-1.4874056741546462e27
1.2240761162080254e12,-1.4874056736782355e27
1.2242499872824055e12,-1.48740567315095e27
1.224423858356786e12,-1.4874056725693954e27
1.224597729431166e12,-1.487405671930055e27
1.2247716005055461e12,-1.4874056712289986e27
1.2249454715799263e12,-1.4874056704614592e27
1.2251193426543064e12,-1.4874056696212847e27
1.2252932137286865e12,-1.4874056687002423e27
1.2254670848030667e12,-1.4874056676871754e27
1.225640955877447e12,-1.4874056665669624e27
1.2258148269518271e12,-1.4874056653192457e27
1.2259886980262073e12,-1.4874056639168257e27
1.2261625691005874e12,-1.4874056623236653e27
1.2263364401749675e12,-1.4874056604924652e27
1.2265103112493477e12,-1.4874056583618783e27
1.226684182323728e12,-1.4874056558537384e27
1.2268580533981082e12,-1.4874056528712886e27
1.2270319244724883e12,-1.4874056493005968e27
1.2272057955468684e12,-1.4874056450192195e27
1.2273796666212485e12,-1.4874056399186486e27
1.2275535376956287e12,-1.487405633948422e27
1.227727408770009e12,-1.4874056269689813e27
1.2279012798443892e12,-1.4874056197017004e27
1.2280751509187693e12,-1.487405612485332e27
1.2282490219931494e12,-1.4874056061117837e27
1.2284228930675295e12,-1.4874056014514684e27
1.2285967641419097e12,-1.4874055992072718e27
1.2287706352162898e12,-1.487405599694543e27
1.2289445062906702e12,-1.4874056027565948e27
1.2291183773650503e12,-1.4874056078430936e27
1.2292922484394304e12,-1.4874056141950966e27
1.2294661195138105e12,-1.487405621048658e27
1.2296399905881907e12,-1.4874056277854657e27
1.2298138616625708e12,-1.4874056339993125e27
1.2299877327369512e12,-1.4874056394879446e27
1.2301616038113313e12,-1.4874056442027873e27
1.2303354748857114e12,-1.4874056481893534e27
1.2305093459600916e12,-1.4874056515381863e27
1.2306832170344717e12,-1.487405654352443e27
1.2308570881088518e12,-1.487405656730114e27
1.2310309591832322e12,-1.4874056587562575e27
1.2312048302576123e12,-1.487405660501001e27
1.2313787013319924e12,-1.4874056620203666e27
1.2315525724063726e12,-1.4874056633582197e27
1.2317264434807527e12,-1.4874056645484157e27
1.2319003145551328e12,-1.4874056656168013e27
1.232074185629513e12,-1.4874056665829094e27
1.2322480567038933e12,-1.4874056674613582e27
1.2324219277782734e12,-1.487405668262994e27
1.2325957988526536e12,-1.4874056689958276e27
1.2327696699270337e12,-1.4874056696658147e27
1.2329435410014138e12,-1.4874056702774958e27
1.233117412075794e12,-1.487405670572003e27
1.2332912831501743e12,-1.4874056710775865e27
1.2334651542245544e12,-1.487405671534739e27
1.2336390252989346e12,-1.4874056719465094e27
1.2338128963733147e12,-1.487405672316046e27
1.2339867674476948e12,-1.4874056726466028e27
1.234160638522075e12,-1.4874056729414638e27
1.234334509596455e12,-1.4874056732038562e27
1.2345083806708354e12,-1.4874056734368248e27
1.2346822517452156e12,-1.4874056736431345e27
1.2348561228195957e12,-1.4874056738251814e27
1.2350299938939758e12,-1.4874056739849352e27
1.235203864968356e12,-1.4874056741239127e27
1.235377736042736e12,-1.4874056742431627e27
1.2355516071171165e12,-1.487405674343295e27
1.2357254781914966e12,-1.487405674424521e27
1.2358993492658767e12,-1.4874056744867155e27
1.2360732203402568e12,-1.4874056745294945e27
1.236247091414637e12,-1.4874056745523083e27
1.236420962489017e12,-1.4874056745545353e27
1.2365948335633975e12,-1.487405674535573e27
1.2367687046377776e12,-1.4874056744949143e27
1.2369425757121577e12,-1.4874056744321998e27
1.2371164467865378e12,-1.487405674347235e27
1.237290317860918e12,-1.4874056742399672e27
1.237464188935298e12,-1.4874056741104373e27
1.2376380600096782e12,-1.487405673958689e27
1.2378119310840586e12,-1.4874056737846592e27
1.2379858021584387e12,-1.4874056735880665e27
1.2381596732328188e12,-1.4874056733682807e27
1.238333544307199e12,-1.487405673124216e27
1.238507415381579e12,-1.487405672854222e27
1.2386812864559592e12,-1.4874056725560014e27
1.2388551575303396e12,-1.4874056722265457e27
1.2390290286047197e12,-1.4874056718621002e27
1.2392028996790999e12,-1.487405671458158e27
1.23937677075348e12,-1.4874056710094995e27
1.23955064182786e12,-1.4874056705102633e27
1.2397245129022402e12,-1.487405669954082e27
1.2398983839766206e12,-1.487405669334227e27
1.2400722550510007e12,-1.4874056686437744e27
1.2402461261253809e12,-1.4874056678757317e27
1.240419997199761e12,-1.4874056670230618e27
1.240593868274141e12,-1.4874056660785706e27
1.2407677393485212e12,-1.4874056650345598e27
1.2409416104229014e12,-1.487405663882214e27
1.2411154814972817e12,-1.4874056626106664e27
1.2412893525716619e12,-1.4874056612057016e27
1.241463223646042e12,-1.4874056596480125e27
1.241637094720422e12,-1.4874056579108867e27
1.2418109657948022e12,-1.487405655957097e27
1.2419848368691824e12,-1.4874056537346364e27
1.2421587079435627e12,-1.4874056511708224e27
1.2423325790179429e12,-1.487405648164229e27
1.242506450092323e12,-1.4874056445742073e27
1.2426803211667031e12,-1.4874056402094556e27
1.2428541922410833e12,-1.487405634822552e27
1.2430280633154634e12,-1.487405628132578e27
1.2432019343898435e12,-1.4874056199299208e27
1.2433758054642239e12,-1.4874056103479826e27
1.243549676538604e12,-1.4874056002858753e27
1.2437235476129841e12,-1.4874055915542044e27
1.2438974186873643e12,-1.4874055861143604e27
1.2440712897617444e12,-1.487405584800401e27
1.2442451608361245e12,-1.4874055869309603e27
1.244419031910505e12,-1.487405591155043e27
1.244592902984885e12,-1.487405596324094e27
1.2447667740592651e12,-1.4874056017310366e27
1.2449406451336453e12,-1.4874056070049236e27
1.2451145162080254e12,-1.4874056119675223e27
1.2452883872824055e12,-1.4874056165392746e27
1.245462258356786e12,-1.4874056206898202e27
1.245636129431166e12,-1.4874056244146858e27
1.2458100005055461e12,-1.487405627724917e27
1.2459838715799263e12,-1.4874056306422823e27
1.2461577426543064e12,-1.4874056331963648e27
1.2463316137286865e12,-1.487405635422007e27
1.2465054848030667e12,-1.4874056373567606e27
1.246679355877447e12,-1.4874056390384975e27
1.2468532269518271e12,-1.4874056405034378e27
1.2470270980262073e12,-1.487405641784754e27
1.2472009691005874e12,-1.4874056429117726e27
1.2473748401749675e12,-1.4874056439096795e27
1.2475487112493477e12,-1.48740564479958e27
1.247722582323728e12,-1.4874056455988e27
1.2478964533981082e12,-1.487405646321288e27
1.2480703244724883e12,-1.487405646978073e27
1.2482441955468684e12,-1.487405647577705e27
1.2484180666212485e12,-1.4874056481266911e27
1.2485919376956287e12,-1.4874056486298846e27
1.248765808770009e12,-1.4874056490908573e27
1.2489396798443892e12,-1.487405649512236e27
1.2491135509187693e12,-1.487405649896005e27
1.2492874219931494e12,-1.4874056502437703e27
1.2494612930675295e12,-1.4874056505569802e27
1.2496351641419097e12,-1.487405650837096e27
1.2498090352162898e12,-1.487405651085681e27
1.2499829062906702e12,-1.4874056513044428e27
1.2501567773650503e12,-1.4874056514952193e27
1.2503306484394304e12,-1.4874056516599226e27
1.2505045195138105e12,-1.4874056518004495e27
1.2506783905881907e12,-1.4874056519185884e27
1.2508522616625708e12,-1.4874056520159334e27
1.2510261327369512e12,-1.4874056520938025e27
1.2512000038113313e12,-1.48740565215318e27
1.2513738748857114e12,-1.4874056521946876e27
1.2515477459600916e12,-1.4874056522185586e27
1.2517216170344717e12,-1.4874056522246614e27
1.2518954881088518e12,-1.4874056522125198e27
1.2520693591832322e12,-1.4874056521813714e27
1.2522432302576123e12,-1.487405652130235e27
1.2524171013319924e12,-1.4874056520579985e27
1.2525909724063726e12,-1.4874056519634947e27
1.2527648434807527e12,-1.4874056518456034e27
1.2529387145551328e12,-1.487405651703315e27
1.253112585629513e12,-1.4874056515357748e27
1.2532864567038933e12,-1.4874056513422855e27
1.2534603277782734e12,-1.4874056511222765e27
1.2536341988526536e12,-1.4874056508752173e27
1.2538080699270337e12,-1.4874056506004945e27
1.2539819410014138e12,-1.487405650297272e27
1.254155812075794e12,-1.4874056499643033e27
1.2543296831501743e12,-1.4874056495997665e27
1.2545035542245544e12,-1.4874056492010704e27
1.2546774252989346e12,-1.487405648764681e27
1.2548512963733147e12,-1.4874056482859494e27
1.2550251674476948e12,-1.4874056477589603e27
1.255199038522075e12,-1.4874056471764025e27
1.255372909596455e12,-1.4874056465294735e27
1.2555467806708354e12,-1.487405645807855e27
1.2557206517452156e12,-1.4874056449997603e27
1.2558945228195957e12,-1.4874056440920662e27
1.2560683938939758e12,-1.487405643070565e27
1.256242264968356e12,-1.4874056419202512e27
1.256416136042736e12,-1.4874056406256345e27
1.2565900071171165e12,-1.4874056391709e27
1.2567638781914966e12,-1.4874056375398065e27
1.2569377492658767e12,-1.4874056357150947e27
1.2571116203402568e12,-1.4874056336772865e27
1.257285491414637e12,-1.4874056314026723e27
1.257459362489017e12,-1.4874056288604082e27
1.2576332335633975e12,-1.4874056260085433e27
1.2578071046377776e12,-1.4874056227888514e27
1.2579809757121577e12,-1.4874056191203985e27
1.2581548467865378e12,-1.4874056148924931e27
1.258328717860918e12,-1.4874056099603743e27
1.258502588935298e12,-1.487405604155861e27
1.2586764600096782e12,-1.487405597350974e27
1.2588503310840586e12,-1.487405589670028e27
1.2590242021584387e12,-1.487405581976736e27
1.2591980732328188e12,-1.48740557634472e27
1.259371944307199e12,-1.4874055751850617e27
1.259545815381579e12,-1.4874055790936516e27
1.2597196864559592e12,-1.4874055862486993e27
1.2598935575303396e12,-1.4874055941772548e27
1.2600674286047197e12,-1.4874056014727775e27
1.2602412996790999e12,-1.487405607752604e27
1.26041517075348e12,-1.4874056130754397e27
1.26058904182786e12,-1.4874056176096173e27
1.2607629129022402e12,-1.4874056215172148e27
1.2609367839766206e12,-1.487405624926744e27
1.2611106550510007e12,-1.4874056279334487e27
1.2612845261253809e12,-1.48740563060609e27
1.261458397199761e12,-1.4874056329939886e27
1.261632268274141e12,-1.4874056351328848e27
1.2618061393485212e12,-1.4874056370495032e27
1.2619800104229014e12,-1.4874056387649709e27
1.2621538814972817e12,-1.4874056402972593e27
1.2623277525716619e12,-1.4874056416627893e27
1.262501623646042e12,-1.4874056428773145e27
1.262675494720422e12,-1.4874056439562606e27
1.2628493657948022e12,-1.48740564491469e27
1.2630232368691824e12,-1.4874056457670565e27
1.2631971079435627e12,-1.4874056465268968e27
1.2633709790179429e12,-1.487405647206562e27
1.263544850092323e12,-1.4874056478170214e27
1.2637187211667031e12,-1.487405648367773e27
1.2638925922410833e12,-1.4874056488668235e27
1.2640664633154634e12,-1.4874056493207613e27
1.2642403343898438e12,-1.487405649734853e27
1.2644142054642239e12,-1.4874056501131873e27
1.264588076538604e12,-1.487405650458832e27
1.2647619476129841e12,-1.4874056507740062e27
1.2649358186873643e12,-1.48740565106026e27
1.2651096897617444e12,-1.487405651318646e27
1.2652835608361245e12,-1.487405651549901e27
1.265457431910505e12,-1.487405651754609e27
1.265631302984885e12,-1.4874056519333246e27
1.2658051740592651e12,-1.487405652086686e27
1.2659790451336453e12,-1.4874056522154673e27
1.2661529162080254e12,-1.4874056523205999e27
1.2663267872824055e12,-1.4874056524031402e27
1.266500658356786e12,-1.487405652464217e27
1.266674529431166e12,-1.4874056525049506e27
1.2668484005055461e12,-1.4874056525263655e27
1.2670222715799263e12,-1.4874056525292993e27
1.2671961426543064e12,-1.4874056525143368e27
1.2673700137286865e12,-1.4874056524817402e27
1.2675438848030667e12,-1.4874056524314128e27
1.267717755877447e12,-1.48740565236288e27
1.2678916269518271e12,-1.4874056522752915e27
1.2680654980262073e12,-1.487405652167445e27
1.2682393691005874e12,-1.4874056520378395e27
1.2684132401749675e12,-1.487405651884735e27
1.2685871112493477e12,-1.4874056517062505e27
1.268760982323728e12,-1.487405651500447e27
1.2689348533981082e12,-1.487405651265426e27
1.2691087244724883e12,-1.4874056509994006e27
1.2692825955468684e12,-1.4874056507007378e27
1.2694564666212485e12,-1.4874056503679433e27
1.2696303376956287e12,-1.487405649999596e27
1.269804208770009e12,-1.4874056495942154e27
1.2699780798443892e12,-1.4874056491500635e27
1.2701519509187693e12,-1.4874056486649043e27
1.2703258219931494e12,-1.4874056481357025e27
1.2704996930675295e12,-1.487405647558316e27
1.2706735641419097e12,-1.48740564692712e27
1.2708474352162898e12,-1.4874056462346295e27
1.2710213062906702e12,-1.487405645471078e27
1.2711951773650503e12,-1.4874056446239668e27
1.2713690484394304e12,-1.4874056436776042e27
1.2715429195138105e12,-1.4874056426126568e27
1.2717167905881907e12,-1.487405641405771e27
1.2718906616625708e12,-1.4874056400293696e27
1.2720645327369512e12,-1.4874056384517315e27
1.2722384038113313e12,-1.4874056366375346e27
1.2724122748857114e12,-1.4874056345489537e27
1.2725861459600916e12,-1.4874056321474117e27
1.2727600170344717e12,-1.4874056293958687e27
1.2729338881088518e12,-1.487405626261461e27
1.2731077591832322e12,-1.4874056227182358e27
1.2732816302576123e12,-1.4874056187500197e27
1.2734555013319924e12,-1.4874056143543025e27
1.2736293724063726e12,-1.4874056095496256e27
1.2738032434807527e12,-1.4874056043918982e27
1.2739771145551328e12,-1.4874055990097948e27
1.274150985629513e12,-1.4874055936753825e27
1.2743248567038933e12,-1.487405588924884e27
1.2744987277782734e12,-1.4874055856987552e27
1.2746725988526536e12,-1.4874055853082e27
1.2748464699270337e12,-1.4874055888602024e27
1.2750203410014138e12,-1.4874055962587755e27
1.275194212075794e12,-1.4874056059435086e27
1.2753680831501743e12,-1.4874056159002063e27
1.2755419542245544e12,-1.487405624786767e27
1.2757158252989346e12,-1.4874056321632386e27
1.2758896963733147e12,-1.4874056381215408e27
1.2760635674476948e12,-1.4874056429278016e27
1.276237438522075e12,-1.487405646850017e27
1.276411309596455e12,-1.487405650105691e27
1.2765851806708354e12,-1.4874056528579282e27
1.2767590517452156e12,-1.4874056552252875e27
1.2769329228195957e12,-1.4874056572929694e27
1.2771067938939758e12,-1.4874056591219938e27
1.277280664968356e12,-1.4874056607560456e27
1.277454536042736e12,-1.4874056622264203e27
1.2776284071171165e12,-1.4874056635556274e27
1.2778022781914966e12,-1.487405664760041e27
1.2779761492658767e12,-1.48740566585189e27
1.2781500203402568e12,-1.4874056668407584e27
1.278323891414637e12,-1.4874056677346888e27
1.278497762489017e12,-1.4874056685409503e27
1.2786716335633975e12,-1.4874056692665103e27
1.2788455046377776e12,-1.487405669918269e27
1.2790193757121577e12,-1.4874056705030964e27
1.2791932467865378e12,-1.4874056710277514e27
1.279367117860918e12,-1.4874056714987336e27
1.279540988935298e12,-1.487405671922123e27
1.2797148600096782e12,-1.4874056723034444e27
1.2798887310840586e12,-1.4874056726475528e27
1.2800626021584387e12,-1.4874056729585854e27
1.2802364732328188e12,-1.487405673239936e27
1.280410344307199e12,-1.4874056734942782e27
1.280584215381579e12,-1.4874056737236096e27
1.2807580864559592e12,-1.4874056739293258e27
1.2809319575303396e12,-1.4874056741123093e27
1.2811058286047197e12,-1.487405674273044e27
1.2812796996790999e12,-1.4874056744117186e27
1.28145357075348e12,-1.4874056745283603e27
1.28162744182786e12,-1.4874056746229348e27
1.2818013129022402e12,-1.4874056746954528e27
1.2819751839766206e12,-1.487405674746036e27
1.2821490550510007e12,-1.487405674774957e27
1.2823229261253809e12,-1.487405674782638e27
1.282496797199761e12,-1.4874056747696182e27
1.282670668274141e12,-1.4874056747364913e27
1.2828445393485212e12,-1.487405674683818e27
1.2830184104229014e12,-1.487405674612037e27
1.2831922814972817e12,-1.4874056745213674e27
1.2833661525716619e12,-1.48740567441173e27
1.283540023646042e12,-1.487405674282671e27
1.283713894720422e12,-1.487405674133317e27
1.2838877657948022e12,-1.4874056739623403e27
1.2840616368691824e12,-1.4874056737679505e27
1.2842355079435627e12,-1.4874056735479178e27
1.2844093790179429e12,-1.4874056732996127e27
1.284583250092323e12,-1.4874056730200863e27
1.2847571211667031e12,-1.487405672706159e27
1.2849309922410833e12,-1.4874056723545365e27
1.2851048633154634e12,-1.4874056719619215e27
1.2852787343898438e12,-1.487405671525096e27
1.2854526054642239e12,-1.4874056710409604e27
1.285626476538604e12,-1.4874056705065005e27
1.2858003476129841e12,-1.4874056699186446e27
1.2859742186873643e12,-1.487405669274026e27
1.2861480897617444e12,-1.4874056685686167e27
1.2863219608361245e12,-1.487405667797256e27
1.286495831910505e12,-1.487405666953048e27
1.286669702984885e12,-1.4874056660266577e27
1.2868435740592651e12,-1.4874056650054352e27
1.2870174451336453e12,-1.4874056638723788e27
1.2871913162080254e12,-1.4874056626048398e27
1.2873651872824055e12,-1.487405661172965e27
1.287539058356786e12,-1.487405659537801e27
1.287712929431166e12,-1.4874056576491463e27
1.2878868005055461e12,-1.4874056554433682e27
1.2880606715799263e12,-1.4874056528418112e27
1.2882345426543064e12,-1.4874056497510577e27
1.2884084137286865e12,-1.4874056460674367e27
1.2885822848030667e12,-1.4874056416895256e27
1.288756155877447e12,-1.4874056365435464e27
1.2889300269518271e12,-1.4874056306256656e27
1.2891038980262073e12,-1.48740562405981e27
1.2892777691005874e12,-1.48740561715746e27
1.2894516401749675e12,-1.4874056104502746e27
1.2896255112493477e12,-1.4874056046585358e27
1.289799382323728e12,-1.4874056005723286e27
1.2899732533981082e12,-1.487405598860239e27
1.2901471244724883e12,-1.4874055998653982e27
1.2903209955468684e12,-1.487405603475477e27
1.2904948666212485e12,-1.4874056091390597e27
1.2906687376956287e12,-1.4874056160359333e27
1.290842608770009e12,-1.4874056233222077e27
1.2910164798443892e12,-1.4874056303317956e27
1.2911903509187693e12,-1.4874056366610144e27
1.2913642219931494e12,-1.487405642145255e27
1.2915380930675295e12,-1.4874056467836338e27
1.2917119641419097e12,-1.4874056506621383e27
1.2918858352162898e12,-1.4874056538985414e27
1.2920597062906702e12,-1.487405656611047e27
1.2922335773650503e12,-1.48740565890406e27
1.2924074484394304e12,-1.4874056608638742e27
1.2925813195138105e12,-1.4874056625591653e27
1.2927551905881907e12,-1.487405664043362e27
1.2929290616625708e12,-1.4874056653574306e27
1.2931029327369512e12,-1.4874056665324523e27
1.2932768038113313e12,-1.487405667591795e27
1.2934506748857114e12,-1.487405668552878e27
1.2936245459600916e12,-1.4874056694285857e27
1.2937984170344717e12,-1.4874056702284002e27
1.2939722881088518e12,-1.487405670959335e27
1.2941461591832322e12,-1.4874056716266903e27
1.2943200302576123e12,-1.4874056722346777e27
1.2944939013319924e12,-1.4874056727868966e27
1.2946677724063726e12,-1.4874056732867022e27
1.2948416434807527e12,-1.4874056737374256e27
1.2950155145551328e12,-1.4874056741424856e27
1.295189385629513e12,-1.4874056745054089e27
1.2953632567038933e12,-1.4874056748297648e27
1.2955371277782734e12,-1.4874056751190697e27
1.2957109988526536e12,-1.48740567537667e27
1.2958848699270337e12,-1.487405675605633e27
1.2960587410014138e12,-1.4874056758086528e27
1.296232612075794e12,-1.4874056759879895e27
1.2964064831501743e12,-1.4874056761454305e27
1.2965803542245544e12,-1.4874056762822903e27
1.2967542252989346e12,-1.4874056763994174e27
1.2969280963733147e12,-1.4874056764972432e27
1.2971019674476948e12,-1.4874056765758376e27
1.297275838522075e12,-1.4874056766349892e27
1.2974497095964553e12,-1.4874056766742929e27
1.2976235806708354e12,-1.487405676693249e27
1.2977974517452156e12,-1.4874056766913482e27
1.2979713228195957e12,-1.4874056766681584e27
1.2981451938939758e12,-1.4874056766233794e27
1.298319064968356e12,-1.487405676556863e27
1.298492936042736e12,-1.4874056764686028e27
1.2986668071171165e12,-1.4874056763586888e27
1.2988406781914966e12,-1.4874056762272284e27
1.2990145492658767e12,-1.487405676074248e27
1.2991884203402568e12,-1.4874056758995712e27
1.299362291414637e12,-1.48740567570272e27
1.299536162489017e12,-1.487405675482792e27
1.2997100335633975e12,-1.4874056752383744e27
1.2998839046377776e12,-1.487405674967458e27
1.3000577757121577e12,-1.48740567466738e27
1.3002316467865378e12,-1.4874056743347965e27
1.300405517860918e12,-1.487405673965672e27
1.300579388935298e12,-1.4874056735553233e27
1.3007532600096782e12,-1.4874056730984925e27
1.3009271310840586e12,-1.4874056725894587e27
1.3011010021584387e12,-1.487405672022183e27
1.3012748732328188e12,-1.4874056713904669e27
1.301448744307199e12,-1.4874056706880642e27
1.301622615381579e12,-1.4874056699087375e27
1.3017964864559592e12,-1.4874056690461643e27
1.3019703575303396e12,-1.4874056680936626e27
1.3021442286047197e12,-1.4874056670436845e27
1.3023180996790999e12,-1.4874056658870365e27
1.30249197075348e12,-1.487405664611794e27
1.30266584182786e12,-1.4874056632018548e27
1.3028397129022402e12,-1.4874056616350513e27
1.3030135839766206e12,-1.487405659880633e27
1.3031874550510007e12,-1.4874056578958827e27
1.3033613261253809e12,-1.487405655621498e27
1.303535197199761e12,-1.487405652975279e27
1.303709068274141e12,-1.4874056498438155e27
1.3038829393485212e12,-1.4874056460726346e27
1.3040568104229014e12,-1.4874056414580077e27
1.3042306814972817e12,-1.487405635751295e27
1.3044045525716619e12,-1.4874056287044774e27
1.304578423646042e12,-1.487405620213176e27
1.304752294720422e12,-1.4874056106094077e27
1.3049261657948022e12,-1.487405600989291e27
1.3051000368691824e12,-1.487405593121645e27
1.3052739079435627e12,-1.4874055886026407e27
1.3054477790179429e12,-1.4874055878896245e27
1.305621650092323e12,-1.4874055902486924e27
1.3057955211667031e12,-1.487405594507769e27
1.3059693922410833e12,-1.4874055996797715e27
1.3061432633154634e12,-1.487405605123888e27
1.3063171343898438e12,-1.4874056104726543e27
1.3064910054642239e12,-1.4874056155278006e27
1.306664876538604e12,-1.4874056201875155e27
1.3068387476129841e12,-1.487405624405416e27
1.3070126186873643e12,-1.487405628169215e27
1.3071864897617444e12,-1.4874056314894037e27
1.3073603608361245e12,-1.4874056343922318e27
1.307534231910505e12,-1.4874056369143078e27
1.307708102984885e12,-1.4874056390979437e27
1.3078819740592651e12,-1.4874056409871966e27
1.3080558451336453e12,-1.4874056426248095e27
1.3082297162080254e12,-1.4874056440501317e27
1.3084035872824055e12,-1.4874056452979663e27
1.308577458356786e12,-1.4874056463981352e27
1.308751329431166e12,-1.4874056473755587e27
1.3089252005055461e12,-1.48740564825062e27
1.3090990715799263e12,-1.4874056490396888e27
1.3092729426543064e12,-1.4874056497556753e27
1.3094468137286865e12,-1.4874056504085873e27
1.309620684803067e12,-1.4874056510060353e27
1.309794555877447e12,-1.4874056515537075e27
1.3099684269518271e12,-1.4874056520557896e27
1.3101422980262073e12,-1.4874056525153525e27
1.3103161691005874e12,-1.4874056529346947e27
1.3104900401749675e12,-1.4874056533156516e27
1.3106639112493477e12,-1.4874056536598336e27
1.310837782323728e12,-1.4874056539688233e27
1.3110116533981082e12,-1.4874056542442939e27
1.3111855244724883e12,-1.4874056544880666e27
1.3113593955468684e12,-1.4874056547021016e27
1.3115332666212485e12,-1.4874056548884493e27
1.3117071376956287e12,-1.487405655049166e27
1.311881008770009e12,-1.4874056551862205e27
1.3120548798443892e12,-1.487405655301398e27
1.3122287509187693e12,-1.4874056553962208e27
1.3124026219931494e12,-1.487405655471888e27
1.3125764930675295e12,-1.4874056555292304e27
1.3127503641419097e12,-1.4874056555686982e27
1.3129242352162898e12,-1.4874056555903638e27
1.3130981062906702e12,-1.4874056555939504e27
1.3132719773650503e12,-1.4874056555788808e27
1.3134458484394304e12,-1.4874056555443394e27
1.3136197195138105e12,-1.4874056554893577e27
1.3137935905881907e12,-1.487405655412904e27
1.3139674616625708e12,-1.487405655313956e27
1.3141413327369512e12,-1.48740565519159e27
1.3143152038113313e12,-1.4874056550450203e27
1.3144890748857114e12,-1.4874056548736136e27
1.3146629459600916e12,-1.4874056546768656e27
1.3148368170344717e12,-1.4874056544543242e27
